px,py,address,lat,lng,pizza,pizza-source,burger,burger-source,mexican,mexican-source,chinese,chinese-source,thai,thai-source
1268675.0,2642350.0,"22 Cranston Street, Jamaica Plain, MA 02130, USA",42.32085877475174,-71.10875129699707,61.0625,yelp-min,14.25,yelp-min,32.8125,yelp-min,10.693877551020408,yelp-min,100.0625,yelp-min
1268675.0,2642375.0,"369A Centre Street, Boston, MA 02130, USA",42.32244530505564,-71.10875129699707,55.25,yelp-min,8.5,yelp-min,22.5,yelp-min,3.1020408163265305,yelp-min,92.0625,yelp-min
1268675.0,2642400.0,"84 Day Street, Jamaica Plain, MA 02130, USA",42.32403179535469,-71.10875129699707,59.10204081632653,yelp-min,15.6875,yelp-min,32.4375,yelp-min,20.244897959183675,yelp-min,78.6875,yelp-min
1268675.0,2642425.0,"17 Nira Avenue, Jamaica Plain, MA 02130, USA",42.325618245648656,-71.10875129699707,74.36734693877551,yelp-min,29.0,yelp-min,35.1875,yelp-min,34.93877551020408,yelp-min,90.4375,yelp-min
1268700.0,2642050.0,"2-50 Lotus Street, Boston, MA 02130, USA",42.3018172908003,-71.10660552978516,53.4320987654321,yelp-min,56.1875,yelp-min,113.79591836734694,yelp-min,43.42857142857143,yelp-min,157.0,yelp-min
1268700.0,2642075.0,"60-62 Brookley Road, Boston, MA 02130, USA",42.30340430114646,-71.10660552978516,65.0625,yelp-min,41.1875,yelp-min,95.0204081632653,yelp-min,24.244897959183675,yelp-min,130.33333333333334,yelp-min
1268700.0,2642100.0,"11 Stedman Street, Boston, MA 02130, USA",42.304991271490266,-71.10660552978516,57.75,yelp-min,34.9375,yelp-min,81.3061224489796,yelp-min,15.755102040816327,yelp-min,107.33333333333333,yelp-min
1268700.0,2642125.0,"2-10 Gartland Street, Boston, MA 02130, USA",42.30657820183146,-71.10660552978516,52.8125,yelp-min,36.875,yelp-min,74.85714285714286,yelp-min,11.83673469387755,yelp-min,98.55555555555556,yelp-min
1268700.0,2642150.0,"48R Union Avenue, Jamaica Plain, MA 02130, USA",42.30816509216989,-71.10660552978516,52.75,yelp-min,40.3125,yelp-min,67.75510204081633,yelp-min,16.3265306122449,yelp-min,99.55555555555556,yelp-min
1268700.0,2642175.0,"3 Meehan Place, Jamaica Plain, MA 02130, USA",42.309751942505315,-71.10660552978516,40.125,yelp-min,36.592592592592595,yelp-min,51.265306122448976,yelp-min,34.04081632653061,yelp-min,77.11111111111111,yelp-min
1268700.0,2642200.0,"Southwest Corridor Park, Boston, MA 02130, USA",42.311338752837536,-71.10660552978516,45.4375,yelp-min,42.375,yelp-min,25.632653061224488,yelp-min,43.42857142857143,yelp-min,43.42857142857143,yelp-min
1268700.0,2642225.0,"7 Oakdale Street, Boston, MA 02130, USA",42.312925523166314,-71.10660552978516,38.3125,yelp-min,35.160493827160494,yelp-min,48.97959183673469,yelp-min,45.5,yelp-min,74.0,yelp-min
1268700.0,2642250.0,"257 Lamartine Street, Jamaica Plain, MA 02130, USA",42.31451225349147,-71.10660552978516,42.75,yelp-min,38.666666666666664,yelp-min,54.69387755102041,yelp-min,44.9375,yelp-min,81.77777777777777,yelp-min
1268700.0,2642275.0,"10 Hubbard Street, Jamaica Plain, MA 02130, USA",42.31609894381284,-71.10660552978516,44.75,yelp-min,42.96296296296296,yelp-min,53.0,yelp-min,47.8125,yelp-min,99.44444444444444,yelp-min
1268700.0,2642300.0,"2-98 Roslyn Place, Boston, MA 02130, USA",42.317685594130104,-71.10660552978516,35.3125,yelp-min,34.0625,yelp-min,40.625,yelp-min,43.91836734693877,yelp-min,98.55555555555556,yelp-min
1268700.0,2642325.0,"95-97 Sheridan Street, Jamaica Plain, MA 02130, USA",42.31927220444314,-71.10660552978516,29.125,yelp-min,25.125,yelp-min,34.4375,yelp-min,24.816326530612244,yelp-min,110.9375,yelp-min
1268700.0,2642350.0,"49 Forbes Street, Jamaica Plain, MA 02130, USA",42.32085877475174,-71.10660552978516,67.25,yelp-min,20.5,yelp-min,31.625,yelp-min,18.775510204081634,yelp-min,102.5,yelp-min
1268700.0,2642375.0,"340-340A Centre Street, Jamaica Plain, MA 02130, USA",42.32244530505564,-71.10660552978516,19.0625,yelp-min,16.75,yelp-min,14.9375,yelp-min,13.877551020408163,yelp-min,94.125,yelp-min
1268700.0,2642400.0,"12 Edge Hill Street, Jamaica Plain, MA 02130, USA",42.32403179535469,-71.10660552978516,27.125,yelp-min,28.4375,yelp-min,23.0,yelp-min,34.204081632653065,yelp-min,89.875,yelp-min
1268700.0,2642425.0,"33-199 Minden Street, Boston, MA 02130, USA",42.325618245648656,-71.10660552978516,63.51020408163265,yelp-min,29.4375,yelp-min,27.5625,yelp-min,35.51020408163265,yelp-min,82.0625,yelp-min
1268725.0,2642050.0,"59-99 Cemetery Road, Boston, MA 02130, USA",42.3018172908003,-71.10445976257323,55.80246913580247,yelp-min,52.0,yelp-min,108.3265306122449,yelp-min,37.95918367346939,yelp-min,37.95918367346939,yelp-min
1268725.0,2642075.0,"155 Williams Street, Jamaica Plain, MA 02130, USA",42.30340430114646,-71.10445976257323,66.75,yelp-min,47.75,yelp-min,93.06122448979592,yelp-min,29.224489795918366,yelp-min,123.33333333333333,yelp-min
1268725.0,2642125.0,"47 Rockvale Circle, Jamaica Plain, MA 02130, USA",42.30657820183146,-71.10445976257323,62.625,yelp-min,46.6875,yelp-min,81.87755102040816,yelp-min,24.653061224489797,yelp-min,118.77777777777777,yelp-min
1268725.0,2642175.0,"3345 Washington Street, Jamaica Plain, MA 02130, USA",42.309751942505315,-71.10445976257323,47.0625,yelp-min,42.074074074074076,yelp-min,60.40816326530612,yelp-min,31.102040816326532,yelp-min,89.55555555555556,yelp-min
1268725.0,2642200.0,"20 Ackley Place, Jamaica Plain, MA 02130, USA",42.311338752837536,-71.10445976257323,46.625,yelp-min,41.72839506172839,yelp-min,59.755102040816325,yelp-min,35.6875,yelp-min,88.66666666666667,yelp-min
1268725.0,2642225.0,"73 Merriam Street, Boston, MA 02130, USA",42.312925523166314,-71.10445976257323,58.3125,yelp-min,50.96296296296296,yelp-min,70.5,yelp-min,34.4375,yelp-min,111.11111111111111,yelp-min
1268725.0,2642250.0,"286 Amory Street, Jamaica Plain, MA 02130, USA",42.31451225349147,-71.10445976257323,53.0,yelp-min,47.01234567901235,yelp-min,61.3125,yelp-min,34.9375,yelp-min,100.55555555555556,yelp-min
1268725.0,2642275.0,"239-241 Amory Street, Boston, MA 02130, USA",42.31609894381284,-71.10445976257323,43.5,yelp-min,44.49382716049383,yelp-min,51.75,yelp-min,39.5625,yelp-min,111.44444444444444,yelp-min
1268725.0,2642300.0,"162-184 Lamartine Street, Boston, MA 02130, USA",42.317685594130104,-71.10445976257323,32.0625,yelp-min,38.3125,yelp-min,40.375,yelp-min,43.3125,yelp-min,114.88888888888889,yelp-min
1268725.0,2642325.0,"99 Wyman Street, Jamaica Plain, MA 02130, USA",42.31927220444314,-71.10445976257323,24.375,yelp-min,36.3125,yelp-min,29.6875,yelp-min,38.25,yelp-min,116.625,yelp-min
1268725.0,2642350.0,"56 Mozart Street, Jamaica Plain, MA 02130, USA",42.32085877475174,-71.10445976257323,20.9375,yelp-min,34.1875,yelp-min,19.4375,yelp-min,36.6530612244898,yelp-min,104.4375,yelp-min
1268725.0,2642375.0,"1 Buckley Avenue, Jamaica Plain, MA 02130, USA",42.32244530505564,-71.10445976257323,14.5,yelp-min,25.0625,yelp-min,10.3125,yelp-min,24.73469387755102,yelp-min,95.3125,yelp-min
1268725.0,2642400.0,"53 Walden Street, Jamaica Plain, MA 02130, USA",42.32403179535469,-71.10445976257323,17.75,yelp-min,34.5,yelp-min,13.5625,yelp-min,37.06122448979592,yelp-min,85.4375,yelp-min
1268725.0,2642425.0,"2-12 Walden Street, Boston, MA 02130, USA",42.325618245648656,-71.10445976257323,26.0,yelp-min,41.75,yelp-min,21.875,yelp-min,47.91836734693877,yelp-min,77.3125,yelp-min
1268750.0,2642100.0,"174-198 Forest Hills Street, Boston, MA 02130, USA",42.304991271490266,-71.10231399536134,72.9375,yelp-min,58.75,yelp-min,94.12244897959184,yelp-min,44.40816326530612,yelp-min,135.44444444444446,yelp-min
1268750.0,2642125.0,"174 Forest Hills Street, Jamaica Plain, MA 02130, USA",42.30657820183146,-71.10231399536134,63.875,yelp-min,55.358024691358025,yelp-min,82.28571428571429,yelp-min,48.4375,yelp-min,119.33333333333333,yelp-min
1268750.0,2642150.0,"106 Forest Hills Street, Jamaica Plain, MA 02130, USA",42.30816509216989,-71.10231399536134,56.5,yelp-min,49.53086419753087,yelp-min,72.73469387755102,yelp-min,41.125,yelp-min,106.33333333333333,yelp-min
1268750.0,2642175.0,"70 Forest Hills Street, Jamaica Plain, MA 02130, USA",42.309751942505315,-71.10231399536134,54.625,yelp-min,48.04938271604938,yelp-min,70.20408163265306,yelp-min,33.0,yelp-min,102.88888888888889,yelp-min
1268750.0,2642200.0,"2 Peter Parley Road, Jamaica Plain, MA 02130, USA",42.311338752837536,-71.10231399536134,57.8125,yelp-min,50.5679012345679,yelp-min,74.36734693877551,yelp-min,26.5,yelp-min,108.66666666666667,yelp-min
1268750.0,2642225.0,"36 Haverford Street, Jamaica Plain, MA 02130, USA",42.312925523166314,-71.10231399536134,60.3125,yelp-min,52.54320987654321,yelp-min,73.25,yelp-min,23.5625,yelp-min,113.0,yelp-min
1268750.0,2642250.0,"1-11 Brookside Avenue, Boston, MA 02130, USA",42.31451225349147,-71.10231399536134,63.4375,yelp-min,55.01234567901235,yelp-min,64.125,yelp-min,22.6875,yelp-min,118.55555555555556,yelp-min
1268750.0,2642275.0,"1 Boylston Place, Jamaica Plain, MA 02130, USA",42.31609894381284,-71.10231399536134,47.9375,yelp-min,52.0,yelp-min,56.1875,yelp-min,25.3125,yelp-min,128.55555555555554,yelp-min
1268750.0,2642300.0,"4 Marbury Terrace, Jamaica Plain, MA 02130, USA",42.317685594130104,-71.10231399536134,35.9375,yelp-min,52.49382716049383,yelp-min,44.5625,yelp-min,26.0,yelp-min,129.5,yelp-min
1268750.0,2642350.0,"57-81 Lamartine Street, Jamaica Plain, MA 02130, USA",42.32085877475174,-71.10231399536134,14.0625,yelp-min,48.8125,yelp-min,25.125,yelp-min,40.3125,yelp-min,113.0,yelp-min
1268750.0,2642375.0,"2-4 Wyman Place, Boston, MA 02130, USA",42.32244530505564,-71.10231399536134,5.3125,yelp-min,39.5625,yelp-min,15.75,yelp-min,43.673469387755105,yelp-min,103.625,yelp-min
1268750.0,2642400.0,"85 Bickford Street, Jamaica Plain, MA 02130, USA",42.32403179535469,-71.10231399536134,11.75,yelp-min,40.0,yelp-min,16.1875,yelp-min,44.244897959183675,yelp-min,94.9375,yelp-min
1268750.0,2642425.0,"25-71 Horan Way, Boston, MA 02130, USA",42.325618245648656,-71.10231399536134,24.0625,yelp-min,51.75,yelp-min,28.75,yelp-min,59.59183673469388,yelp-min,89.5,yelp-min
1268775.0,2642075.0,"Circuit Drive, Boston, MA 02130, USA",42.30340430114646,-71.10016822814941,60.1875,yelp-min,59.5,yelp-min,76.48979591836735,yelp-min,82.36734693877551,yelp-min,82.36734693877551,yelp-min
1268775.0,2642150.0,"85 Glen Road, Jamaica Plain, MA 02130, USA",42.30816509216989,-71.10016822814941,61.125,yelp-min,53.18518518518518,yelp-min,78.6938775510204,yelp-min,45.0625,yelp-min,114.44444444444444,yelp-min
1268775.0,2642175.0,"44 Robeson Street, Jamaica Plain, MA 02130, USA",42.309751942505315,-71.10016822814941,63.125,yelp-min,54.76543209876543,yelp-min,81.3061224489796,yelp-min,39.3125,yelp-min,118.0,yelp-min
1268775.0,2642200.0,"24 Olmstead Street, Jamaica Plain, MA 02130, USA",42.311338752837536,-71.10016822814941,32.734693877551024,yelp-min,58.370370370370374,yelp-min,84.6875,yelp-min,26.9375,yelp-min,126.11111111111111,yelp-min
1268775.0,2642225.0,"18 Iffley Road, Jamaica Plain, MA 02130, USA",42.312925523166314,-71.10016822814941,63.9375,yelp-min,59.65432098765432,yelp-min,74.9375,yelp-min,17.1875,yelp-min,129.0,yelp-min
1268775.0,2642250.0,"14 Egleston Street, Jamaica Plain, MA 02130, USA",42.31451225349147,-71.10016822814941,51.5625,yelp-min,61.03703703703704,yelp-min,60.125,yelp-min,10.8125,yelp-min,132.11111111111111,yelp-min
1268775.0,2642275.0,"24 Beethoven Street, Roxbury, MA 02119, USA",42.31609894381284,-71.10016822814941,44.0,yelp-min,61.82716049382716,yelp-min,52.5625,yelp-min,7.8125,yelp-min,137.5625,yelp-min
1268775.0,2642300.0,"39 Atherton Street, Roxbury, MA 02119, USA",42.317685594130104,-71.10016822814941,36.0,yelp-min,56.9375,yelp-min,44.5625,yelp-min,16.1875,yelp-min,129.5625,yelp-min
1268775.0,2642325.0,"94-108 Bragdon Street, Boston, MA 02119, USA",42.31927220444314,-71.10016822814941,32.125,yelp-min,60.8125,yelp-min,48.5,yelp-min,27.5,yelp-min,136.3125,yelp-min
1268775.0,2642350.0,"1-13 Amory Avenue, Boston, MA 02119, USA",42.32085877475174,-71.10016822814941,27.5625,yelp-min,67.6875,yelp-min,43.875,yelp-min,38.0,yelp-min,131.75,yelp-min
1268775.0,2642375.0,"82-178 Centre Street, Boston, MA 02130, USA",42.32244530505564,-71.10016822814941,4.6875,yelp-min,44.8125,yelp-min,21.0,yelp-min,50.53061224489796,yelp-min,108.875,yelp-min
1268775.0,2642400.0,"940-954 Parker Street, Jamaica Plain, MA 02130, USA",42.32403179535469,-71.10016822814941,19.3125,yelp-min,47.875,yelp-min,24.0625,yelp-min,54.53061224489796,yelp-min,98.25,yelp-min
1268775.0,2642425.0,"926 Parker Street, Boston, MA 02130, USA",42.325618245648656,-71.10016822814941,23.5625,yelp-min,57.75,yelp-min,33.9375,yelp-min,62.3125,yelp-min,95.875,yelp-min
1268800.0,2642150.0,"Pier Point Road, Boston, MA 02130, USA",42.30816509216989,-71.0980224609375,59.183673469387756,yelp-min,59.183673469387756,yelp-min,50.857142857142854,yelp-min,40.125,yelp-min,75.59183673469387,yelp-min
1268800.0,2642175.0,"56 Sigourney Street, Jamaica Plain, MA 02130, USA",42.309751942505315,-71.0980224609375,48.08163265306123,yelp-min,60.148148148148145,yelp-min,90.20408163265306,yelp-min,34.25,yelp-min,130.22222222222223,yelp-min
1268800.0,2642200.0,"461 Walnut Avenue, Jamaica Plain, MA 02130, USA",42.311338752837536,-71.0980224609375,40.326530612244895,yelp-min,66.07407407407408,yelp-min,81.9375,yelp-min,25.625,yelp-min,143.44444444444446,yelp-min
1268800.0,2642225.0,"16 Granada Park, Roxbury, MA 02119, USA",42.312925523166314,-71.0980224609375,60.25,yelp-min,66.81481481481481,yelp-min,69.8125,yelp-min,13.5625,yelp-min,145.11111111111111,yelp-min
1268800.0,2642250.0,"21-23 Dixwell Street, Roxbury, MA 02119, USA",42.31451225349147,-71.0980224609375,52.0625,yelp-min,70.81481481481481,yelp-min,68.375,yelp-min,11.8125,yelp-min,150.5625,yelp-min
1268800.0,2642275.0,"3055-3057 Washington Street, Boston, MA 02119, USA",42.31609894381284,-71.0980224609375,44.8125,yelp-min,73.4375,yelp-min,61.125,yelp-min,8.0,yelp-min,146.0,yelp-min
1268800.0,2642300.0,"1880-1890 Columbus Avenue, Boston, MA 02119, USA",42.317685594130104,-71.0980224609375,37.625,yelp-min,74.37037037037037,yelp-min,53.9375,yelp-min,17.875,yelp-min,141.8125,yelp-min
1268800.0,2642325.0,"1842-1870 Columbus Avenue, Boston, MA 02119, USA",42.31927220444314,-71.0980224609375,28.75,yelp-min,68.9375,yelp-min,45.125,yelp-min,28.25,yelp-min,132.9375,yelp-min
1268800.0,2642350.0,"10 Academy Court, Boston, MA 02119, USA",42.32085877475174,-71.0980224609375,24.125,yelp-min,64.25,yelp-min,40.4375,yelp-min,35.0,yelp-min,128.3125,yelp-min
1268800.0,2642375.0,"12-46 Ritchie Street, Boston, MA 02119, USA",42.32244530505564,-71.0980224609375,14.75,yelp-min,54.875,yelp-min,31.0625,yelp-min,45.125,yelp-min,118.9375,yelp-min
1268800.0,2642400.0,"294-296 Highland Street, Roxbury, MA 02119, USA",42.32403179535469,-71.0980224609375,16.3125,yelp-min,56.4375,yelp-min,32.625,yelp-min,51.375,yelp-min,118.75,yelp-min
1268800.0,2642425.0,"1406-1498 Columbus Avenue, Boston, MA 02130, USA",42.325618245648656,-71.0980224609375,23.0625,yelp-min,63.1875,yelp-min,39.375,yelp-min,59.75,yelp-min,109.25,yelp-min
1268825.0,2642125.0,"Pierpont Road, Boston, MA 02119, USA",42.30657820183146,-71.09587669372559,62.5625,yelp-min,68.40816326530613,yelp-min,47.265306122448976,yelp-min,50.8125,yelp-min,72.0,yelp-min
1268825.0,2642200.0,"North Walnut Entrance, Boston, MA 02119, USA",42.311338752837536,-71.09587669372559,46.333333333333336,yelp-min,59.59183673469388,yelp-min,58.93877551020408,yelp-min,24.625,yelp-min,83.75510204081633,yelp-min
1268825.0,2642225.0,"409 Walnut Avenue, Roxbury, MA 02119, USA",42.312925523166314,-71.09587669372559,60.375,yelp-min,75.01234567901234,yelp-min,76.75,yelp-min,20.875,yelp-min,158.875,yelp-min
1268825.0,2642250.0,"61 Walnut Park, Roxbury, MA 02119, USA",42.31451225349147,-71.09587669372559,54.3125,yelp-min,77.1358024691358,yelp-min,70.625,yelp-min,13.9375,yelp-min,151.9375,yelp-min
1268825.0,2642275.0,"1-99 Westminster Terrace, Boston, MA 02119, USA",42.31609894381284,-71.09587669372559,50.0,yelp-min,84.8395061728395,yelp-min,66.3125,yelp-min,21.5625,yelp-min,154.1875,yelp-min
1268825.0,2642300.0,"55 Cobden Street, Boston, MA 02119, USA",42.317685594130104,-71.09587669372559,44.625,yelp-min,84.75,yelp-min,60.9375,yelp-min,20.5,yelp-min,148.8125,yelp-min
1268825.0,2642325.0,"18 Dimock Street, Boston, MA 02119, USA",42.31927220444314,-71.09587669372559,34.75,yelp-min,74.875,yelp-min,51.0625,yelp-min,28.1875,yelp-min,138.9375,yelp-min
1268825.0,2642350.0,"85 Weaver Way, Boston, MA 02119, USA",42.32085877475174,-71.09587669372559,27.875,yelp-min,68.0,yelp-min,44.1875,yelp-min,38.6875,yelp-min,143.3125,yelp-min
1268825.0,2642375.0,"260 Highland Street, Roxbury, MA 02119, USA",42.32244530505564,-71.09587669372559,26.0,yelp-min,66.125,yelp-min,42.3125,yelp-min,51.0625,yelp-min,131.9375,yelp-min
1268825.0,2642400.0,"98-100 Marcella Street, Boston, MA 02119, USA",42.32403179535469,-71.09587669372559,34.375,yelp-min,74.5,yelp-min,50.6875,yelp-min,59.4375,yelp-min,123.6875,yelp-min
1268825.0,2642425.0,"17-19 Beech Glen Street, Roxbury, MA 02119, USA",42.325618245648656,-71.09587669372559,48.1875,yelp-min,83.25,yelp-min,64.5625,yelp-min,79.75,yelp-min,113.8125,yelp-min
1268850.0,2642200.0,"519-1023 Seaver Street, Boston, MA 02119, USA",42.311338752837536,-71.09373092651367,69.5,yelp-min,86.17283950617283,yelp-min,85.8125,yelp-min,30.0,yelp-min,168.0,yelp-min
1268850.0,2642225.0,"24 Seaver Street, Boston, MA 02121, USA",42.312925523166314,-71.09373092651367,64.625,yelp-min,82.76543209876543,yelp-min,81.0,yelp-min,24.8125,yelp-min,162.8125,yelp-min
1268850.0,2642250.0,"4 Ruthven Street, Dorchester, MA 02121, USA",42.31451225349147,-71.09373092651367,61.0625,yelp-min,86.07407407407408,yelp-min,77.375,yelp-min,28.3125,yelp-min,165.25,yelp-min
1268850.0,2642275.0,"2-96 Westminster Court, Boston, MA 02119, USA",42.31609894381284,-71.09373092651367,57.0625,yelp-min,93.33333333333333,yelp-min,73.4375,yelp-min,32.25,yelp-min,161.25,yelp-min
1268850.0,2642300.0,"28 Dennison Street, Roxbury, MA 02119, USA",42.317685594130104,-71.09373092651367,54.125,yelp-min,94.25,yelp-min,70.4375,yelp-min,30.0,yelp-min,180.0625,yelp-min
1268850.0,2642325.0,"56 Codman Park, Boston, MA 02119, USA",42.31927220444314,-71.09373092651367,43.0625,yelp-min,83.1875,yelp-min,59.375,yelp-min,37.25,yelp-min,153.25,yelp-min
1268850.0,2642350.0,"2855-2859 Washington Street, Roxbury, MA 02119, USA",42.32085877475174,-71.09373092651367,32.0,yelp-min,72.125,yelp-min,48.3125,yelp-min,40.0625,yelp-min,142.125,yelp-min
1268850.0,2642375.0,"9-45 Vale Street, Roxbury, MA 02119, USA",42.32244530505564,-71.09373092651367,37.875,yelp-min,78.0625,yelp-min,54.25,yelp-min,54.25,yelp-min,136.0,yelp-min
1268850.0,2642400.0,"64 Beech Glen Street, Roxbury, MA 02119, USA",42.32403179535469,-71.09373092651367,41.75,yelp-min,81.875,yelp-min,58.0625,yelp-min,66.8125,yelp-min,127.5625,yelp-min
1268850.0,2642425.0,"19 Fort Avenue, Roxbury, MA 02119, USA",42.325618245648656,-71.09373092651367,46.6875,yelp-min,85.125,yelp-min,63.0,yelp-min,71.75,yelp-min,115.6875,yelp-min
